Timestamp,Fase,T,H,r1,r2,r3
17:55:07,Fase5_Recuperacao_Final,25.8,49.0,131.0,144.0,162.0
17:55:09,Fase5_Recuperacao_Final,25.8,49.0,158.0,95.0,155.0
17:55:11,Fase5_Recuperacao_Final,25.8,49.0,131.0,147.0,156.0
17:55:13,Fase5_Recuperacao_Final,25.8,49.0,116.0,148.0,154.0
17:55:15,Fase5_Recuperacao_Final,25.8,49.0,168.0,165.0,153.0
17:55:17,Fase5_Recuperacao_Final,25.8,49.0,162.0,144.0,149.0
17:55:19,Fase5_Recuperacao_Final,25.8,49.0,144.0,144.0,163.0
17:55:21,Fase5_Recuperacao_Final,25.8,49.0,167.0,144.0,149.0
17:55:23,Fase5_Recuperacao_Final,25.8,49.0,135.0,154.0,145.0
17:55:25,Fase5_Recuperacao_Final,25.8,49.0,148.0,185.0,172.0
17:55:27,Fase5_Recuperacao_Final,25.8,49.0,153.0,155.0,155.0
17:55:29,Fase5_Recuperacao_Final,25.8,49.0,143.0,138.0,144.0
17:55:31,Fase5_Recuperacao_Final,25.8,49.0,170.0,166.0,144.0
17:55:33,Fase5_Recuperacao_Final,25.8,49.0,155.0,147.0,139.0
17:55:35,Fase5_Recuperacao_Final,25.8,49.0,158.0,184.0,147.0
17:55:37,Fase5_Recuperacao_Final,25.8,49.0,124.0,176.0,144.0
17:55:39,Fase5_Recuperacao_Final,25.8,49.0,141.0,189.0,155.0
17:55:41,Fase5_Recuperacao_Final,25.8,49.0,115.0,156.0,155.0
17:55:43,Fase5_Recuperacao_Final,25.8,49.0,116.0,159.0,135.0
17:55:45,Fase5_Recuperacao_Final,25.8,49.0,154.0,154.0,153.0
17:55:47,Fase5_Recuperacao_Final,25.8,49.0,156.0,137.0,135.0
17:55:49,Fase5_Recuperacao_Final,25.8,49.0,139.0,176.0,129.0
17:55:51,Fase5_Recuperacao_Final,25.8,49.0,186.0,164.0,145.0
17:55:53,Fase5_Recuperacao_Final,25.8,49.0,156.0,148.0,129.0
17:55:55,Fase5_Recuperacao_Final,25.8,49.0,144.0,144.0,112.0
17:55:57,Fase5_Recuperacao_Final,25.8,49.0,145.0,181.0,127.0
17:55:59,Fase5_Recuperacao_Final,25.8,49.0,149.0,147.0,141.0
17:56:01,Fase5_Recuperacao_Final,25.8,49.0,118.0,171.0,144.0
17:56:03,Fase5_Recuperacao_Final,25.8,49.0,168.0,161.0,163.0
17:56:05,Fase5_Recuperacao_Final,25.8,49.0,93.0,159.0,139.0
17:56:07,Fase5_Recuperacao_Final,25.8,49.0,128.0,151.0,120.0
17:56:09,Fase5_Recuperacao_Final,25.8,49.0,133.0,128.0,158.0
17:56:11,Fase5_Recuperacao_Final,25.8,49.0,131.0,134.0,142.0
17:56:13,Fase5_Recuperacao_Final,25.8,49.0,141.0,171.0,155.0
17:56:15,Fase5_Recuperacao_Final,25.8,49.0,149.0,161.0,166.0
17:56:17,Fase5_Recuperacao_Final,25.8,49.0,143.0,145.0,160.0
17:56:19,Fase5_Recuperacao_Final,25.8,49.0,176.0,172.0,125.0
17:56:21,Fase5_Recuperacao_Final,25.8,49.0,119.0,161.0,143.0
17:56:24,Fase5_Recuperacao_Final,25.8,49.0,168.0,144.0,177.0
17:56:26,Fase5_Recuperacao_Final,25.8,49.0,157.0,159.0,128.0
17:56:28,Fase5_Recuperacao_Final,25.8,49.0,156.0,161.0,144.0
17:56:30,Fase5_Recuperacao_Final,25.8,49.0,137.0,143.0,154.0
17:56:32,Fase5_Recuperacao_Final,25.8,49.0,175.0,175.0,142.0
17:56:34,Fase5_Recuperacao_Final,25.8,49.0,121.0,149.0,144.0
17:56:36,Fase5_Recuperacao_Final,25.8,49.0,118.0,176.0,171.0
17:56:38,Fase5_Recuperacao_Final,25.8,49.0,129.0,158.0,155.0
17:56:40,Fase5_Recuperacao_Final,25.8,49.0,194.0,173.0,140.0
17:56:42,Fase5_Recuperacao_Final,25.8,49.0,113.0,176.0,159.0
17:56:44,Fase5_Recuperacao_Final,25.8,49.0,132.0,137.0,118.0
17:56:46,Fase5_Recuperacao_Final,25.8,49.0,194.0,160.0,130.0
17:56:48,Fase5_Recuperacao_Final,25.8,49.0,142.0,156.0,148.0
17:56:50,Fase5_Recuperacao_Final,25.8,49.0,155.0,175.0,145.0
17:56:52,Fase5_Recuperacao_Final,25.8,49.0,158.0,172.0,144.0
17:56:54,Fase5_Recuperacao_Final,25.8,49.0,158.0,149.0,151.0
17:56:56,Fase5_Recuperacao_Final,25.8,49.0,112.0,163.0,145.0
17:56:58,Fase5_Recuperacao_Final,25.8,49.0,142.0,147.0,145.0
17:57:00,Fase5_Recuperacao_Final,25.8,49.0,149.0,188.0,152.0
17:57:02,Fase5_Recuperacao_Final,25.8,49.0,144.0,179.0,155.0
17:57:04,Fase5_Recuperacao_Final,25.8,49.0,107.0,161.0,157.0
17:57:06,Fase5_Recuperacao_Final,25.8,49.0,135.0,175.0,127.0
17:57:08,Fase5_Recuperacao_Final,25.8,49.0,132.0,154.0,171.0
17:57:10,Fase5_Recuperacao_Final,25.8,49.0,146.0,151.0,151.0
17:57:12,Fase5_Recuperacao_Final,25.8,49.0,165.0,174.0,141.0
17:57:14,Fase5_Recuperacao_Final,25.8,49.0,140.0,158.0,144.0
17:57:16,Fase5_Recuperacao_Final,25.8,49.0,153.0,163.0,144.0
17:57:18,Fase5_Recuperacao_Final,25.8,49.0,129.0,160.0,131.0
17:57:20,Fase5_Recuperacao_Final,25.8,49.0,166.0,157.0,163.0
17:57:22,Fase5_Recuperacao_Final,25.8,49.0,137.0,153.0,128.0
17:57:24,Fase5_Recuperacao_Final,25.8,49.0,154.0,161.0,143.0
17:57:26,Fase5_Recuperacao_Final,25.8,49.0,192.0,198.0,132.0
17:57:28,Fase5_Recuperacao_Final,25.8,50.0,178.0,190.0,151.0
17:57:30,Fase5_Recuperacao_Final,25.8,50.0,176.0,174.0,129.0
17:57:32,Fase5_Recuperacao_Final,25.8,49.0,197.0,172.0,147.0
17:57:34,Fase5_Recuperacao_Final,25.8,49.0,144.0,176.0,146.0
17:57:36,Fase5_Recuperacao_Final,25.8,49.0,107.0,164.0,160.0
17:57:38,Fase5_Recuperacao_Final,25.8,49.0,123.0,160.0,145.0
17:57:40,Fase5_Recuperacao_Final,25.8,49.0,91.0,159.0,160.0
17:57:42,Fase5_Recuperacao_Final,25.8,49.0,157.0,144.0,128.0
17:57:45,Fase5_Recuperacao_Final,25.8,49.0,138.0,159.0,139.0
17:57:47,Fase5_Recuperacao_Final,25.8,49.0,157.0,187.0,146.0
17:57:49,Fase5_Recuperacao_Final,25.8,49.0,147.0,169.0,137.0
17:57:51,Fase5_Recuperacao_Final,25.8,49.0,144.0,156.0,145.0
17:57:53,Fase5_Recuperacao_Final,25.8,49.0,139.0,144.0,144.0
17:57:55,Fase5_Recuperacao_Final,25.8,49.0,146.0,147.0,144.0
17:57:57,Fase5_Recuperacao_Final,25.8,49.0,128.0,160.0,157.0
17:57:59,Fase5_Recuperacao_Final,25.8,49.0,144.0,177.0,131.0
17:58:01,Fase5_Recuperacao_Final,25.8,49.0,115.0,146.0,150.0
17:58:03,Fase5_Recuperacao_Final,25.8,50.0,126.0,194.0,150.0
17:58:05,Fase5_Recuperacao_Final,25.8,50.0,133.0,192.0,144.0
17:58:07,Fase5_Recuperacao_Final,25.8,50.0,129.0,203.0,144.0
17:58:09,Fase5_Recuperacao_Final,25.8,50.0,103.0,165.0,144.0
17:58:11,Fase5_Recuperacao_Final,25.8,50.0,124.0,130.0,144.0
17:58:13,Fase5_Recuperacao_Final,25.8,50.0,169.0,165.0,139.0
17:58:15,Fase5_Recuperacao_Final,25.8,50.0,123.0,168.0,146.0
17:58:17,Fase5_Recuperacao_Final,25.8,50.0,154.0,148.0,128.0
17:58:19,Fase5_Recuperacao_Final,25.8,50.0,162.0,205.0,135.0
17:58:21,Fase5_Recuperacao_Final,25.8,50.0,143.0,149.0,145.0
17:58:23,Fase5_Recuperacao_Final,25.8,50.0,144.0,150.0,137.0
17:58:25,Fase5_Recuperacao_Final,25.8,50.0,126.0,171.0,137.0
17:58:27,Fase5_Recuperacao_Final,25.8,50.0,184.0,157.0,161.0
17:58:29,Fase5_Recuperacao_Final,25.8,50.0,144.0,173.0,157.0
17:58:31,Fase5_Recuperacao_Final,25.8,50.0,134.0,151.0,149.0
17:58:33,Fase5_Recuperacao_Final,25.8,50.0,139.0,197.0,130.0
17:58:35,Fase5_Recuperacao_Final,25.8,50.0,196.0,144.0,159.0
17:58:37,Fase5_Recuperacao_Final,25.8,50.0,113.0,166.0,145.0
17:58:39,Fase5_Recuperacao_Final,25.8,50.0,155.0,173.0,134.0
17:58:41,Fase5_Recuperacao_Final,25.8,50.0,128.0,156.0,155.0
17:58:43,Fase5_Recuperacao_Final,25.8,50.0,157.0,144.0,145.0
17:58:45,Fase5_Recuperacao_Final,25.8,50.0,123.0,162.0,128.0
17:58:47,Fase5_Recuperacao_Final,25.8,50.0,117.0,161.0,150.0
17:58:49,Fase5_Recuperacao_Final,25.8,50.0,181.0,128.0,144.0
17:58:51,Fase5_Recuperacao_Final,25.8,50.0,152.0,155.0,161.0
17:58:53,Fase5_Recuperacao_Final,25.8,50.0,125.0,170.0,144.0
17:58:55,Fase5_Recuperacao_Final,25.8,50.0,164.0,151.0,144.0
17:58:57,Fase5_Recuperacao_Final,25.8,50.0,128.0,154.0,144.0
17:58:59,Fase5_Recuperacao_Final,25.8,50.0,141.0,149.0,129.0
17:59:01,Fase5_Recuperacao_Final,25.8,50.0,146.0,185.0,138.0
17:59:03,Fase5_Recuperacao_Final,25.8,50.0,156.0,161.0,127.0
17:59:06,Fase5_Recuperacao_Final,25.8,50.0,176.0,164.0,174.0
17:59:08,Fase5_Recuperacao_Final,25.8,50.0,163.0,161.0,143.0
17:59:10,Fase5_Recuperacao_Final,25.8,50.0,134.0,159.0,145.0
17:59:12,Fase5_Recuperacao_Final,25.8,50.0,142.0,144.0,142.0
17:59:14,Fase5_Recuperacao_Final,25.8,50.0,142.0,171.0,144.0
17:59:16,Fase5_Recuperacao_Final,25.8,50.0,138.0,176.0,149.0
17:59:18,Fase5_Recuperacao_Final,25.8,50.0,130.0,161.0,152.0
17:59:20,Fase5_Recuperacao_Final,25.8,50.0,113.0,144.0,156.0
17:59:22,Fase5_Recuperacao_Final,25.8,50.0,165.0,158.0,144.0
17:59:24,Fase5_Recuperacao_Final,25.8,50.0,133.0,150.0,161.0
17:59:26,Fase5_Recuperacao_Final,25.8,50.0,145.0,160.0,139.0
17:59:28,Fase5_Recuperacao_Final,25.8,50.0,141.0,187.0,154.0
17:59:30,Fase5_Recuperacao_Final,25.8,50.0,153.0,150.0,147.0
17:59:32,Fase5_Recuperacao_Final,25.8,50.0,122.0,144.0,144.0
17:59:34,Fase5_Recuperacao_Final,25.8,50.0,112.0,171.0,158.0
17:59:36,Fase5_Recuperacao_Final,25.8,50.0,133.0,150.0,135.0
17:59:38,Fase5_Recuperacao_Final,25.8,50.0,165.0,159.0,135.0
17:59:40,Fase5_Recuperacao_Final,25.8,50.0,149.0,151.0,151.0
17:59:42,Fase5_Recuperacao_Final,25.8,50.0,150.0,158.0,161.0
17:59:44,Fase5_Recuperacao_Final,25.8,50.0,155.0,156.0,144.0
17:59:46,Fase5_Recuperacao_Final,25.8,50.0,160.0,171.0,148.0
17:59:48,Fase5_Recuperacao_Final,25.8,50.0,151.0,162.0,172.0
17:59:50,Fase5_Recuperacao_Final,25.8,50.0,157.0,165.0,170.0
17:59:52,Fase5_Recuperacao_Final,25.8,50.0,146.0,158.0,140.0
17:59:54,Fase5_Recuperacao_Final,25.8,50.0,114.0,166.0,149.0
17:59:56,Fase5_Recuperacao_Final,25.8,50.0,155.0,156.0,151.0
17:59:58,Fase5_Recuperacao_Final,25.8,50.0,143.0,160.0,144.0
18:00:00,Fase5_Recuperacao_Final,25.8,50.0,150.0,150.0,146.0
18:00:02,Fase5_Recuperacao_Final,25.8,50.0,129.0,154.0,144.0
18:00:04,Fase5_Recuperacao_Final,25.8,50.0,195.0,148.0,138.0
18:00:06,Fase5_Recuperacao_Final,25.8,50.0,123.0,181.0,147.0
18:00:08,Fase5_Recuperacao_Final,25.8,50.0,153.0,129.0,151.0
18:00:10,Fase5_Recuperacao_Final,25.8,50.0,134.0,151.0,147.0
18:00:12,Fase5_Recuperacao_Final,25.8,50.0,96.0,185.0,134.0
18:00:14,Fase5_Recuperacao_Final,25.8,50.0,154.0,159.0,138.0
18:00:16,Fase5_Recuperacao_Final,25.8,50.0,163.0,173.0,142.0
18:00:18,Fase5_Recuperacao_Final,25.8,50.0,130.0,151.0,131.0
18:00:20,Fase5_Recuperacao_Final,25.8,50.0,189.0,167.0,153.0
18:00:22,Fase5_Recuperacao_Final,25.8,50.0,148.0,146.0,151.0
18:00:24,Fase5_Recuperacao_Final,25.8,50.0,170.0,145.0,144.0
